-5.110188898815371417e+00 -2.673691834433139736e+00 -2.462030328473970187e+00 -2.472013022102904856e+00 -2.296436215893151278e+00 -1.894186679543598650e+00 -1.393182702500218806e+00 -8.534016311973742219e-01 -3.424358304307340006e-01 1.691079951583578378e-01 6.879780375039010742e-01 1.119086224456750323e+00 1.491098317545935359e+00 1.848547994886018841e+00 2.184727483896630851e+00 2.501290752854406385e+00 2.845827710034195768e+00 3.222688210119069474e+00 3.704260575706525671e+00 4.646780489789535729e+00
-2.667115248632615288e+00 -2.306181842503840507e-01 -1.895667829121450154e-02 -2.893937192014917059e-02 1.466374342896044070e-01 5.488869706391570347e-01 1.049890947682536879e+00 1.589672018985381463e+00 2.100637819752021684e+00 2.612181645341113523e+00 3.131051687686656759e+00 3.562159874639506008e+00 3.934171967728691044e+00 4.291621645068774527e+00 4.627801134079386536e+00 4.944364403037162070e+00 5.288901360216951453e+00 5.665761860301825159e+00 6.147334225889281356e+00 7.089854139972291414e+00
-2.255061813516101132e+00 1.814352508661301044e-01 3.930967568252996536e-01 3.831140631963649845e-01 5.586908694061185621e-01 9.609404057556711898e-01 1.461944382799051034e+00 2.001725454101895618e+00 2.512691254868535840e+00 3.024235080457627678e+00 3.543105122803170914e+00 3.974213309756020163e+00 4.346225402845204755e+00 4.703675080185288238e+00 5.039854569195901135e+00 5.356417838153676669e+00 5.700954795333466052e+00 6.077815295418339758e+00 6.559387661005795067e+00 7.501907575088806013e+00
-2.042800321045926459e+00 3.936967433363047775e-01 6.053582492954743266e-01 5.953755556665396576e-01 7.709523618762932351e-01 1.173201898225845863e+00 1.674205875269225707e+00 2.213986946572070291e+00 2.724952747338710513e+00 3.236496572927802351e+00 3.755366615273345587e+00 4.186474802226195280e+00 4.558486895315379428e+00 4.915936572655462911e+00 5.252116061666075808e+00 5.568679330623851342e+00 5.913216287803640725e+00 6.290076787888514431e+00 6.771649153475969740e+00 7.714169067558980686e+00
-1.933907209392216497e+00 5.025898549900147394e-01 7.142513609491842885e-01 7.042686673202496195e-01 8.798454735300031970e-01 1.282095009879555825e+00 1.783098986922935669e+00 2.322880058225780253e+00 2.833845858992420474e+00 3.345389684581512313e+00 3.864259726927055549e+00 4.295367913879904798e+00 4.667380006969089834e+00 5.024829684309173317e+00 5.361009173319785326e+00 5.677572442277560860e+00 6.022109399457350243e+00 6.398969899542223949e+00 6.880542265129680146e+00 7.823062179212690204e+00
-1.912778757579537192e+00 5.237183068026940447e-01 7.353798127618635938e-01 7.253971191329289248e-01 9.009739253426825023e-01 1.303223461692235130e+00 1.804227438735614975e+00 2.344008510038459558e+00 2.854974310805099780e+00 3.366518136394191618e+00 3.885388178739734855e+00 4.316496365692584547e+00 4.688508458781768695e+00 5.045958136121852178e+00 5.382137625132465075e+00 5.698700894090240610e+00 6.043237851270029992e+00 6.420098351354903699e+00 6.901670716942359007e+00 7.844190631025369953e+00
-1.946385094066172439e+00 4.901119703160587981e-01 7.017734762752283473e-01 6.917907826462936782e-01 8.673675888560472558e-01 1.269617125205599883e+00 1.770621102248979728e+00 2.310402173551824312e+00 2.821367974318464533e+00 3.332911799907556372e+00 3.851781842253099608e+00 4.282890029205948856e+00 4.654902122295133893e+00 5.012351799635217375e+00 5.348531288645829385e+00 5.665094557603604919e+00 6.009631514783394302e+00 6.386492014868268008e+00 6.868064380455724205e+00 7.810584294538734262e+00
-1.922283216645495507e+00 5.142138477367357297e-01 7.258753536959052788e-01 7.158926600669706097e-01 8.914694662767241873e-01 1.293719002626276815e+00 1.794722979669656659e+00 2.334504050972501243e+00 2.845469851739141465e+00 3.357013677328233303e+00 3.875883719673776540e+00 4.306991906626626232e+00 4.679003999715810380e+00 5.036453677055893863e+00 5.372633166066506760e+00 5.689196435024282295e+00 6.033733392204071677e+00 6.410593892288945383e+00 6.892166257876400692e+00 7.834686171959411638e+00
-1.886647592723971645e+00 5.498494716582595920e-01 7.615109776174291412e-01 7.515282839884944721e-01 9.271050901982480497e-01 1.329354626547800677e+00 1.830358603591180522e+00 2.370139674894025106e+00 2.881105475660665327e+00 3.392649301249757166e+00 3.911519343595300402e+00 4.342627530548149650e+00 4.714639623637334687e+00 5.072089300977418169e+00 5.408268789988030179e+00 5.724832058945805713e+00 6.069369016125595095e+00 6.446229516210468802e+00 6.927801881797924999e+00 7.870321795880935056e+00
-1.927109774043305190e+00 5.093872903389260465e-01 7.210487962980955956e-01 7.110661026691609266e-01 8.866429088789145041e-01 1.288892445228467132e+00 1.789896422271846976e+00 2.329677493574691560e+00 2.840643294341331782e+00 3.352187119930423620e+00 3.871057162275966856e+00 4.302165349228816105e+00 4.674177442318001141e+00 5.031627119658084624e+00 5.367806608668696633e+00 5.684369877626472167e+00 6.028906834806261550e+00 6.405767334891135256e+00 6.887339700478591453e+00 7.829859614561601511e+00
