-5.306205382214191246e+00 -2.837875560421415422e+00 -2.567054197368455970e+00 -2.551920978999678624e+00 -2.509528396110878301e+00 -2.280600394424449284e+00 -1.933032116626243635e+00 -1.511160715264367127e+00 -1.108386282351890406e+00 -6.964802112473724716e-01 -2.250019254308206484e-01 1.485416902164269359e-01 4.666753064601225631e-01 7.542602232263910800e-01 1.013406007025068778e+00 1.267074505740625856e+00 1.515795408886663420e+00 1.778084869946824131e+00 2.073143868366718490e+00 2.650820018651736998e+00
-2.869708317831960009e+00 -4.013784960391841850e-01 -1.305571329862247332e-01 -1.154239146174473873e-01 -7.303133172864706424e-02 1.558966699577819526e-01 5.034649477559876019e-01 9.253363491178641098e-01 1.328110782030340831e+00 1.740016853134858765e+00 2.211495138951410588e+00 2.585038754598658173e+00 2.903172370842353800e+00 3.190757287608622317e+00 3.449903071407300015e+00 3.703571570122857093e+00 3.952292473268894657e+00 4.214581934329055812e+00 4.509640932748949282e+00 5.087317083033967791e+00
-2.658046811872790460e+00 -1.897169900800146358e-01 8.110437297294481596e-02 9.623759134172216179e-02 1.386301742305224849e-01 3.675581759169515017e-01 7.151264537151571510e-01 1.136997855077033659e+00 1.539772287989510380e+00 1.951678359094028314e+00 2.423156644910580138e+00 2.796700260557827722e+00 3.114833876801523349e+00 3.402418793567791866e+00 3.661564577366469564e+00 3.915233076082026642e+00 4.163953979228064206e+00 4.426243440288224917e+00 4.721302438708119276e+00 5.298978588993137784e+00
-2.668029505501725129e+00 -1.996996837089493049e-01 7.112167934401014691e-02 8.625489771278749274e-02 1.286474806015878158e-01 3.575754822880168327e-01 7.051437600862224819e-01 1.127015161448098990e+00 1.529789594360575711e+00 1.941695665465093645e+00 2.413173951281645468e+00 2.786717566928893053e+00 3.104851183172588680e+00 3.392436099938857197e+00 3.651581883737534895e+00 3.905250382453091973e+00 4.153971285599129537e+00 4.416260746659290248e+00 4.711319745079184607e+00 5.288995895364203115e+00
-2.492452699291971552e+00 -2.412287749919572732e-02 2.466984855537637245e-01 2.618317039225410703e-01 3.042242868113413934e-01 5.331522884977704102e-01 8.807205662959760595e-01 1.302591967657852567e+00 1.705366400570329288e+00 2.117272471674847445e+00 2.588750757491399046e+00 2.962294373138646630e+00 3.280427989382342258e+00 3.568012906148610774e+00 3.827158689947288472e+00 4.080827188662845550e+00 4.329548091808883115e+00 4.591837552869043826e+00 4.886896551288938184e+00 5.464572701573956692e+00
-2.090203162942418924e+00 3.781266588503569004e-01 6.489480219033163522e-01 6.640812402720936980e-01 7.064738231608940211e-01 9.354018248473230379e-01 1.282970102645528687e+00 1.704841504007405195e+00 2.107615936919882138e+00 2.519522008024400073e+00 2.991000293840951674e+00 3.364543909488199258e+00 3.682677525731894885e+00 3.970262442498163402e+00 4.229408226296841100e+00 4.483076725012398178e+00 4.731797628158435742e+00 4.994087089218596454e+00 5.289146087638490812e+00 5.866822237923509320e+00
-1.589199185899039080e+00 8.791306358937367449e-01 1.149951998946696197e+00 1.165085217315473542e+00 1.207477800204273866e+00 1.436405801890702882e+00 1.783974079688908532e+00 2.205845481050785040e+00 2.608619913963261538e+00 3.020525985067779473e+00 3.492004270884331518e+00 3.865547886531579103e+00 4.183681502775274730e+00 4.471266419541542803e+00 4.730412203340220501e+00 4.984080702055777579e+00 5.232801605201816031e+00 5.495091066261975854e+00 5.790150064681871100e+00 6.367826214966889609e+00
-1.049418114596194496e+00 1.418911707196581329e+00 1.689733070249540781e+00 1.704866288618318126e+00 1.747258871507118450e+00 1.976186873193547466e+00 2.323755150991753116e+00 2.745626552353629624e+00 3.148400985266106566e+00 3.560307056370624501e+00 4.031785342187175658e+00 4.405328957834424131e+00 4.723462574078119758e+00 5.011047490844387831e+00 5.270193274643065529e+00 5.523861773358622607e+00 5.772582676504660171e+00 6.034872137564820882e+00 6.329931135984715240e+00 6.907607286269733748e+00
-5.384523138295542743e-01 1.929877507963221550e+00 2.200698871016181002e+00 2.215832089384958348e+00 2.258224672273758671e+00 2.487152673960187688e+00 2.834720951758393337e+00 3.256592353120269845e+00 3.659366786032746788e+00 4.071272857137264722e+00 4.542751142953816768e+00 4.916294758601063464e+00 5.234428374844759091e+00 5.522013291611028052e+00 5.781159075409705750e+00 6.034827574125262828e+00 6.283548477271300392e+00 6.545837938331461103e+00 6.840896936751355462e+00 7.418573087036373970e+00
-2.690848824046243593e-02 2.441421333552313389e+00 2.712242696605272840e+00 2.727375914974050186e+00 2.769768497862850509e+00 2.998696499549279526e+00 3.346264777347485175e+00 3.768136178709361683e+00 4.170910611621838626e+00 4.582816682726356561e+00 5.054294968542908606e+00 5.427838584190155302e+00 5.745972200433850929e+00 6.033557117200119890e+00 6.292702900998797588e+00 6.546371399714354666e+00 6.795092302860392230e+00 7.057381763920552942e+00 7.352440762340447300e+00 7.930116912625465808e+00
