-5.103727515781808499e+00 -2.617818494760141057e+00 -2.221901719681937504e+00 -2.031286625281507163e+00 -1.957283323273423026e+00 -1.960936711116330500e+00 -1.985979545164125337e+00 -1.924086445128839085e+00 -1.849899739868979154e+00 -1.828409458449502534e+00 -1.568175101069587463e+00 -1.316200373367001353e+00 -1.166514575462643588e+00 -1.055725650086223988e+00 -9.865430373078063475e-01 -9.540460169691529213e-01 -9.586723640695515858e-01 -1.023957053977273102e+00 -1.199321300313032967e+00 -1.894962485394850571e+00
-2.607491986636744308e+00 -1.215829656150768656e-01 2.743338094631266877e-01 4.649489038635570282e-01 5.389522058716411657e-01 5.352988180287336917e-01 5.102559839809388542e-01 5.721490840162251068e-01 6.463357892760850376e-01 6.678260706955616577e-01 9.280604280754767288e-01 1.180035155778062839e+00 1.329720953682420603e+00 1.440509879058840204e+00 1.509692491837257844e+00 1.542189512175911270e+00 1.537563165075512606e+00 1.472278475167791090e+00 1.296914228832031224e+00 6.012730437502136205e-01
-2.288455444513084025e+00 1.974535765085834171e-01 5.933703515867869704e-01 7.839854459872173109e-01 8.579887479953014484e-01 8.543353601523939744e-01 8.292925261045991370e-01 8.911856261398853896e-01 9.653723313997453204e-01 9.868626128192219404e-01 1.247096970199137012e+00 1.499071697901723121e+00 1.648757495806080886e+00 1.759546421182500486e+00 1.828729033960918127e+00 1.861226054299571553e+00 1.856599707199172888e+00 1.791315017291451372e+00 1.615950770955691507e+00 9.203095858738739032e-01
-2.206983674482245306e+00 2.789253465394221365e-01 6.748421216176256898e-01 8.654572160180560303e-01 9.394605180261401678e-01 9.358071301832326938e-01 9.107642961354378563e-01 9.726573961707241089e-01 1.046844101430584040e+00 1.068334382850060660e+00 1.328568740229975731e+00 1.580543467932561841e+00 1.730229265836919605e+00 1.841018191213339206e+00 1.910200803991756846e+00 1.942697824330410272e+00 1.938071477230011608e+00 1.872786787322290092e+00 1.697422540986530226e+00 1.001781355904712623e+00
-2.221510715287416282e+00 2.643983057342511600e-01 6.603150808124547133e-01 8.509301752128850538e-01 9.249334772209691913e-01 9.212800893780617173e-01 8.962372553302668798e-01 9.581303553655531324e-01 1.032317060625413063e+00 1.053807342044889683e+00 1.314041699424804754e+00 1.566016427127390864e+00 1.715702225031748629e+00 1.826491150408168229e+00 1.895673763186585870e+00 1.928170783525239296e+00 1.923544436424840631e+00 1.858259746517119115e+00 1.682895500181359250e+00 9.872543150995416461e-01
-2.146005541328289468e+00 3.399034796933779745e-01 7.358202547715815278e-01 9.264353491720118683e-01 1.000438651180096006e+00 9.967852633371885318e-01 9.717424292893936943e-01 1.033635529324679947e+00 1.107822234584539878e+00 1.129312516004016498e+00 1.389546873383931569e+00 1.641521601086517679e+00 1.791207398990875443e+00 1.901996324367295044e+00 1.971178937145712684e+00 2.003675957484365888e+00 1.999049610383967446e+00 1.933764920476245930e+00 1.758400674140486064e+00 1.062759489058668461e+00
-1.957977137064308426e+00 5.279318839573590161e-01 9.238486590355625694e-01 1.114463753435992910e+00 1.188467055444077047e+00 1.184813667601169573e+00 1.159770833553374736e+00 1.221663933588660989e+00 1.295850638848520919e+00 1.317340920267997539e+00 1.577575277647912610e+00 1.829550005350498720e+00 1.979235803254856485e+00 2.090024728631275863e+00 2.159207341409693726e+00 2.191704361748347374e+00 2.187078014647948265e+00 2.121793324740226971e+00 1.946429078404467106e+00 1.250787893322649502e+00
-1.665676134134272957e+00 8.202328868873944856e-01 1.216149661965598039e+00 1.406764756366028379e+00 1.480768058374112517e+00 1.477114670531205043e+00 1.452071836483410205e+00 1.513964936518696458e+00 1.588151641778556389e+00 1.609641923198033009e+00 1.869876280577948080e+00 2.121851008280533968e+00 2.271536806184891955e+00 2.382325731561311777e+00 2.451508344339729195e+00 2.484005364678382399e+00 2.479379017577984179e+00 2.414094327670262441e+00 2.238730081334502575e+00 1.543088896252684972e+00
-1.381387900152898585e+00 1.104521120868768858e+00 1.500437895946972411e+00 1.691052990347402751e+00 1.765056292355486889e+00 1.761402904512579415e+00 1.736360070464784577e+00 1.798253170500070830e+00 1.872439875759930761e+00 1.893930157179407381e+00 2.154164514559322452e+00 2.406139242261908784e+00 2.555825040166266326e+00 2.666613965542685705e+00 2.735796578321103567e+00 2.768293598659757215e+00 2.763667251559358107e+00 2.698382561651636813e+00 2.523018315315876947e+00 1.827377130234059344e+00
-1.091689883680813766e+00 1.394219137340853676e+00 1.790135912419057229e+00 1.980751006819487570e+00 2.054754308827571485e+00 2.051100920984664455e+00 2.026058086936869174e+00 2.087951186972155426e+00 2.162137892232015801e+00 2.183628173651491977e+00 2.443862531031407492e+00 2.695837258733993380e+00 2.845523056638350923e+00 2.956311982014770745e+00 3.025494594793188163e+00 3.057991615131841812e+00 3.053365268031443147e+00 2.988080578123721409e+00 2.812716331787961543e+00 2.117075146706143940e+00
-6.775917750381621474e-01 1.808317245983505295e+00 2.204234021061708848e+00 2.394849115462139189e+00 2.468852417470223326e+00 2.465199029627315852e+00 2.440156195579521015e+00 2.502049295614807267e+00 2.576236000874667198e+00 2.597726282294143818e+00 2.857960639674058889e+00 3.109935367376644777e+00 3.259621165281002764e+00 3.370410090657422586e+00 3.439592703435840004e+00 3.472089723774493208e+00 3.467463376674094988e+00 3.402178686766373250e+00 3.226814440430613384e+00 2.531173255348795781e+00
-3.520025868537461911e-01 2.133906434167921251e+00 2.529823209246124804e+00 2.720438303646555145e+00 2.794441605654639282e+00 2.790788217811731808e+00 2.765745383763936971e+00 2.827638483799223224e+00 2.901825189059083154e+00 2.923315470478559774e+00 3.183549827858474845e+00 3.435524555561061177e+00 3.585210353465418720e+00 3.695999278841838098e+00 3.765181891620255961e+00 3.797678911958909609e+00 3.793052564858510500e+00 3.727767874950789206e+00 3.552403628615029341e+00 2.856762443533211737e+00
-9.382657946518113690e-02 2.392082441556486305e+00 2.787999216634689859e+00 2.978614311035120199e+00 3.052617613043204337e+00 3.048964225200296863e+00 3.023921391152502025e+00 3.085814491187788278e+00 3.160001196447648208e+00 3.181491477867124829e+00 3.441725835247039900e+00 3.693700562949626232e+00 3.843386360853983774e+00 3.954175286230403152e+00 4.023357899008821015e+00 4.055854919347474663e+00 4.051228572247075554e+00 3.985943882339354261e+00 3.810579636003594395e+00 3.114938450921776791e+00
1.260866721340110352e-01 2.611995693155678477e+00 3.007912468233882031e+00 3.198527562634312371e+00 3.272530864642396509e+00 3.268877476799489035e+00 3.243834642751694197e+00 3.305727742786980450e+00 3.379914448046840381e+00 3.401404729466317001e+00 3.661639086846232072e+00 3.913613814548818404e+00 4.063299612453175946e+00 4.174088537829595325e+00 4.243271150608013187e+00 4.275768170946666835e+00 4.271141823846267727e+00 4.205857133938546433e+00 4.030492887602786567e+00 3.334851702520968963e+00
3.168183117261422765e-01 2.802727332747809719e+00 3.198644107826013272e+00 3.389259202226443612e+00 3.463262504234527750e+00 3.459609116391620276e+00 3.434566282343825439e+00 3.496459382379111691e+00 3.570646087638971622e+00 3.592136369058448242e+00 3.852370726438363313e+00 4.104345454140949201e+00 4.254031252045306744e+00 4.364820177421727010e+00 4.434002790200144872e+00 4.466499810538797632e+00 4.461873463438399412e+00 4.396588773530677230e+00 4.221224527194918252e+00 3.525583342113100205e+00
4.907036569946896520e-01 2.976612678016357094e+00 3.372529453094560647e+00 3.563144547494990988e+00 3.637147849503075125e+00 3.633494461660167651e+00 3.608451627612372814e+00 3.670344727647659067e+00 3.744531432907518997e+00 3.766021714326995617e+00 4.026256071706910689e+00 4.278230799409496576e+00 4.427916597313855007e+00 4.538705522690274385e+00 4.607888135468691360e+00 4.640385155807345008e+00 4.635758808706946787e+00 4.570474118799225494e+00 4.395109872463464740e+00 3.699468687381647580e+00
6.442766759480522687e-01 3.130185696969719711e+00 3.526102472047923264e+00 3.716717566448353605e+00 3.790720868456437742e+00 3.787067480613530268e+00 3.762024646565735431e+00 3.823917746601021683e+00 3.898104451860881614e+00 3.919594733280358234e+00 4.179829090660273749e+00 4.431803818362859637e+00 4.581489616267217180e+00 4.692278541643636558e+00 4.761461154422054420e+00 4.793958174760708069e+00 4.789331827660308960e+00 4.724047137752587666e+00 4.548682891416827800e+00 3.853041706335010197e+00
7.777084227952220097e-01 3.263617443816889452e+00 3.659534218895093005e+00 3.850149313295523346e+00 3.924152615303607483e+00 3.920499227460700009e+00 3.895456393412905172e+00 3.957349493448191424e+00 4.031536198708051799e+00 4.053026480127527975e+00 4.313260837507442602e+00 4.565235565210029378e+00 4.714921363114386921e+00 4.825710288490806299e+00 4.894892901269224161e+00 4.927389921607877810e+00 4.922763574507478701e+00 4.857478884599757407e+00 4.682114638263997541e+00 3.986473453182179938e+00
9.010948166997398978e-01 3.387003837721407340e+00 3.782920612799610893e+00 3.973535707200041234e+00 4.047539009208125371e+00 4.043885621365218341e+00 4.018842787317423060e+00 4.080735887352709312e+00 4.154922592612569687e+00 4.176412874032045863e+00 4.436647231411960490e+00 4.688621959114547266e+00 4.838307757018904809e+00 4.949096682395324187e+00 5.018279295173742049e+00 5.050776315512395698e+00 5.046149968411996589e+00 4.980865278504275295e+00 4.805501032168515430e+00 4.109859847086697826e+00
1.085882538423133870e+00 3.571791559444801312e+00 3.967708334523004865e+00 4.158323428923434761e+00 4.232326730931519343e+00 4.228673343088612313e+00 4.203630509040817032e+00 4.265523609076103284e+00 4.339710314335963659e+00 4.361200595755439835e+00 4.621434953135354462e+00 4.873409680837941238e+00 5.023095478742298781e+00 5.133884404118718159e+00 5.203067016897136021e+00 5.235564037235789669e+00 5.230937690135390561e+00 5.165653000227669267e+00 4.990288753891909401e+00 4.294647568810091798e+00
