-5.358528284347592319e+00 -2.958412246151461034e+00 -2.811262532218122168e+00 -2.783254398903345361e+00 -2.429392927613022835e+00 -1.853203748755617664e+00 -1.207989813002781077e+00 -5.602179715343784672e-01 4.778291021181502174e-02 6.452648366452145012e-01 1.212398975194487694e+00 1.693319383316711946e+00 2.140317318091679244e+00 2.560909562484563917e+00 2.951533806628814371e+00 3.356361839720624740e+00 3.802885201357518508e+00 4.275085333978548618e+00 4.955099602554833282e+00 6.209713471321537170e+00
-2.933799287122079935e+00 -5.336832489259482060e-01 -3.865335349926093400e-01 -3.585254016778325337e-01 -4.663930387510006881e-03 5.715252484698951640e-01 1.216739184222731751e+00 1.864511025691134360e+00 2.472511907437327849e+00 3.069993833870727329e+00 3.637127972420000521e+00 4.118048380542225217e+00 4.565046315317191628e+00 4.985638559710077189e+00 5.376262803854327643e+00 5.781090836946138012e+00 6.227614198583031779e+00 6.699814331204061446e+00 7.379828599780346110e+00 8.634442468547049998e+00
-2.742580057383145142e+00 -3.424640191870134132e-01 -1.953143052536745472e-01 -1.673061719388977409e-01 1.865552993514247859e-01 7.627444782088299569e-01 1.407958413961666544e+00 2.055730255430069153e+00 2.663731137176262642e+00 3.261213063609662122e+00 3.828347202158935314e+00 4.309267610281159122e+00 4.756265545056127308e+00 5.176857789449011094e+00 5.567482033593261548e+00 5.972310066685071916e+00 6.418833428321965684e+00 6.891033560942995351e+00 7.571047829519280015e+00 8.825661698285983903e+00
-2.747420656410054729e+00 -3.473046182139229998e-01 -2.001549042805841339e-01 -1.721467709658073275e-01 1.817147003245151993e-01 7.579038791819203702e-01 1.403117814934756957e+00 2.050889656403159567e+00 2.658890538149353056e+00 3.256372464582752535e+00 3.823506603132025727e+00 4.304427011254249535e+00 4.751424946029217722e+00 5.172017190422101507e+00 5.562641434566351961e+00 5.967469467658162330e+00 6.413992829295056097e+00 6.886192961916085764e+00 7.566207230492370428e+00 8.820821099259074316e+00
-2.517149467558088549e+00 -1.170334293619568200e-01 3.011628457138204595e-02 5.812441788615885230e-02 4.119858891764813791e-01 9.881750680338865500e-01 1.633389003786723137e+00 2.281160845255125746e+00 2.889161727001319235e+00 3.486643653434718715e+00 4.053777791983991463e+00 4.534698200106216603e+00 4.981696134881183013e+00 5.402288379274068575e+00 5.792912623418319029e+00 6.197740656510129398e+00 6.644264018147023165e+00 7.116464150768052832e+00 7.796478419344337496e+00 9.051092288111041384e+00
-2.056837785543607300e+00 3.432782526525244293e-01 4.904279665858632953e-01 5.184360999006401016e-01 8.722975711909626284e-01 1.448486750048367799e+00 2.093700685801204386e+00 2.741472527269606996e+00 3.349473409015800485e+00 3.946955335449199964e+00 4.514089473998472712e+00 4.995009882120697853e+00 5.442007816895664263e+00 5.862600061288549824e+00 6.253224305432800278e+00 6.658052338524610647e+00 7.104575700161504415e+00 7.576775832782534081e+00 8.256790101358818745e+00 9.511403970125522633e+00
-1.506914591407241266e+00 8.932014467888904630e-01 1.040351160722229329e+00 1.068359294037006135e+00 1.422220765327328662e+00 1.998409944184733833e+00 2.643623879937570642e+00 3.291395721405972807e+00 3.899396603152166740e+00 4.496878529585566220e+00 5.064012668134838968e+00 5.544933076257063220e+00 5.991931011032030518e+00 6.412523255424915192e+00 6.803147499569165646e+00 7.207975532660976015e+00 7.654498894297869782e+00 8.126699026918899449e+00 8.806713295495184113e+00 1.006132716426188800e+01
-9.277583615746505252e-01 1.472357676621481204e+00 1.619507390554820070e+00 1.647515523869596876e+00 2.001376995159919403e+00 2.577566174017324574e+00 3.222780109770161161e+00 3.870551951238563770e+00 4.478552832984757259e+00 5.076034759418156739e+00 5.643168897967429487e+00 6.124089306089654627e+00 6.571087240864621037e+00 6.991679485257506599e+00 7.382303729401757053e+00 7.787131762493567422e+00 8.233655124130461189e+00 8.705855256751490856e+00 9.385869525327775520e+00 1.064048339409447941e+01
-3.844182748828099960e-01 2.015697763313321733e+00 2.162847477246660599e+00 2.190855610561437405e+00 2.544717081851759932e+00 3.120906260709165103e+00 3.766120196462001690e+00 4.413892037930404300e+00 5.021892919676597344e+00 5.619374846109996824e+00 6.186508984659270460e+00 6.667429392781494712e+00 7.114427327556462011e+00 7.535019571949346684e+00 7.925643816093597138e+00 8.330471849185407507e+00 8.776995210822301274e+00 9.249195343443330941e+00 9.929209612019615605e+00 1.118382348078631949e+01
1.597249288904269982e-01 2.559840967086558727e+00 2.706990681019897593e+00 2.734998814334674400e+00 3.088860285624996926e+00 3.665049464482402097e+00 4.310263400235238684e+00 4.958035241703640850e+00 5.566036123449834783e+00 6.163518049883234262e+00 6.730652188432507899e+00 7.211572596554731263e+00 7.658570531329699449e+00 8.079162775722583234e+00 8.469787019866833688e+00 8.874615052958644057e+00 9.321138414595537824e+00 9.793338547216567491e+00 1.047335281579285216e+01 1.172796668455955604e+01
